filename,seed,sample_size,points_per_cluster,strata,cluster,r2
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_1213.pkl,1213,300,10,state,district,-0.14626805424968725
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_123.pkl,123,300,10,state,district,-0.09025452614731666
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_1234.pkl,1234,300,10,state,district,-0.017219697946015744
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_1415.pkl,1415,300,10,state,district,-0.04533396432686376
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_42.pkl,42,300,10,state,district,-0.037304475212117216
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_456.pkl,456,300,10,state,district,-0.0043863156064456454
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_5678.pkl,5678,300,10,state,district,0.10506258819501724
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_789.pkl,789,300,10,state,district,-0.00045176908428445905
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_9101.pkl,9101,300,10,state,district,0.09496592858857755
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1.pkl,1,400,10,state,district,-0.005806161817231814
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1213.pkl,1213,400,10,state,district,-0.2879898125467921
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_123.pkl,123,400,10,state,district,0.05696109904242297
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1234.pkl,1234,400,10,state,district,-0.120787803371051
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1415.pkl,1415,400,10,state,district,-0.1859289834494855
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_42.pkl,42,400,10,state,district,0.0574652578509347
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_456.pkl,456,400,10,state,district,0.020788498201988248
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_5678.pkl,5678,400,10,state,district,0.10429153640294953
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_789.pkl,789,400,10,state,district,0.05011179984490899
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_9101.pkl,9101,400,10,state,district,0.05046674556696984
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1.pkl,1,500,10,state,district,-0.008249624634012687
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1213.pkl,1213,500,10,state,district,-0.4238288360224314
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_123.pkl,123,500,10,state,district,0.04339211505628404
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1234.pkl,1234,500,10,state,district,0.05136810942200409
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1415.pkl,1415,500,10,state,district,-0.09833374876846279
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_42.pkl,42,500,10,state,district,-0.08473873628714279
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_456.pkl,456,500,10,state,district,0.07874284354548622
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_5678.pkl,5678,500,10,state,district,-0.018578220509888776
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_789.pkl,789,500,10,state,district,0.02876626283996475
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_9101.pkl,9101,500,10,state,district,0.05023004112168439
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1.pkl,1,600,10,state,district,-0.4820206453515421
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1213.pkl,1213,600,10,state,district,0.07842375808524515
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_123.pkl,123,600,10,state,district,0.08292068423608867
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1234.pkl,1234,600,10,state,district,0.1221420087473798
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_1.pkl,1,1000,10,state,district,0.16028336944099975
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_1213.pkl,1213,1000,10,state,district,0.08753144026442627
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_123.pkl,123,1000,10,state,district,-2.782516512227862
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_1234.pkl,1234,1000,10,state,district,0.23870030960912725
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_1415.pkl,1415,1000,10,state,district,0.25465070411444457
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_42.pkl,42,1000,10,state,district,-1.4639495813582841
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_456.pkl,456,1000,10,state,district,-0.19448656842162992
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_5678.pkl,5678,1000,10,state,district,0.20940093066656473
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_789.pkl,789,1000,10,state,district,0.1807467698993197
IDs_state_strata_district_clusters_10_points_per_cluster_1000_size_seed_9101.pkl,9101,1000,10,state,district,0.11469833994665712
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_1.pkl,1,100,10,state,district,-0.01812367908033985
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_1213.pkl,1213,100,10,state,district,-2.2865061084848946
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_123.pkl,123,100,10,state,district,-2.0990121044009564
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_1234.pkl,1234,100,10,state,district,-2.173312223293974
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_1415.pkl,1415,100,10,state,district,-2.140790628456756
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_42.pkl,42,100,10,state,district,-0.2397719415870292
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_456.pkl,456,100,10,state,district,-4.192263095366634
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_5678.pkl,5678,100,10,state,district,0.11838284342560057
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_789.pkl,789,100,10,state,district,-0.46109237091307187
IDs_state_strata_district_clusters_10_points_per_cluster_100_size_seed_9101.pkl,9101,100,10,state,district,-0.03867452967591323
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_1.pkl,1,200,10,state,district,0.008326566110764433
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_1213.pkl,1213,200,10,state,district,-0.3196982045258734
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_123.pkl,123,200,10,state,district,-0.29471766419194334
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_1234.pkl,1234,200,10,state,district,-0.07774362170508442
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_1415.pkl,1415,200,10,state,district,-0.9682250662589382
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_42.pkl,42,200,10,state,district,-0.24503575997752414
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_456.pkl,456,200,10,state,district,-0.5821839684883143
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_5678.pkl,5678,200,10,state,district,0.10477258305968618
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_789.pkl,789,200,10,state,district,-0.05679997938833514
IDs_state_strata_district_clusters_10_points_per_cluster_200_size_seed_9101.pkl,9101,200,10,state,district,0.06463846805658757
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_1.pkl,1,300,10,state,district,0.11494633400565901
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_1213.pkl,1213,300,10,state,district,-0.14626805424968725
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_123.pkl,123,300,10,state,district,-0.09025452614731666
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_1234.pkl,1234,300,10,state,district,-0.017219697946015744
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_1415.pkl,1415,300,10,state,district,-0.04533396432686376
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_42.pkl,42,300,10,state,district,-0.037304475212117216
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_456.pkl,456,300,10,state,district,-0.0043863156064456454
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_5678.pkl,5678,300,10,state,district,0.10506258819501724
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_789.pkl,789,300,10,state,district,-0.00045176908428445905
IDs_state_strata_district_clusters_10_points_per_cluster_300_size_seed_9101.pkl,9101,300,10,state,district,0.09496592858857755
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1.pkl,1,400,10,state,district,-0.005806161817231814
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1213.pkl,1213,400,10,state,district,-0.2879898125467921
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_123.pkl,123,400,10,state,district,0.05696109904242297
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1234.pkl,1234,400,10,state,district,-0.120787803371051
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_1415.pkl,1415,400,10,state,district,-0.1859289834494855
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_42.pkl,42,400,10,state,district,0.0574652578509347
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_456.pkl,456,400,10,state,district,0.020788498201988248
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_5678.pkl,5678,400,10,state,district,0.10429153640294953
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_789.pkl,789,400,10,state,district,0.05011179984490899
IDs_state_strata_district_clusters_10_points_per_cluster_400_size_seed_9101.pkl,9101,400,10,state,district,0.05046674556696984
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1.pkl,1,500,10,state,district,-0.008249624634012687
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1213.pkl,1213,500,10,state,district,-0.4238288360224314
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_123.pkl,123,500,10,state,district,0.04339211505628404
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1234.pkl,1234,500,10,state,district,0.05136810942200409
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_1415.pkl,1415,500,10,state,district,-0.09833374876846279
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_42.pkl,42,500,10,state,district,-0.08473873628714279
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_456.pkl,456,500,10,state,district,0.07874284354548622
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_5678.pkl,5678,500,10,state,district,-0.018578220509888776
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_789.pkl,789,500,10,state,district,0.02876626283996475
IDs_state_strata_district_clusters_10_points_per_cluster_500_size_seed_9101.pkl,9101,500,10,state,district,0.05023004112168439
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1.pkl,1,600,10,state,district,-0.4820206453515421
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1213.pkl,1213,600,10,state,district,0.07842375808524515
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_123.pkl,123,600,10,state,district,0.08292068423608867
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1234.pkl,1234,600,10,state,district,0.1221420087473798
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1415.pkl,1415,600,10,state,district,0.008481125720508631
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_1415.pkl,1415,600,10,state,district,0.008481125720508631
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_42.pkl,42,600,10,state,district,0.12876227182126765
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_456.pkl,456,600,10,state,district,0.048679793822100526
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_5678.pkl,5678,600,10,state,district,-0.6486625839079845
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_789.pkl,789,600,10,state,district,0.05137221593306218
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_9101.pkl,9101,600,10,state,district,0.13436849631811898
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1.pkl,1,700,10,state,district,-0.3449096466885795
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1213.pkl,1213,700,10,state,district,-0.01521060978201505
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_123.pkl,123,700,10,state,district,0.09547600902496134
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1234.pkl,1234,700,10,state,district,0.16119471911777872
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1415.pkl,1415,700,10,state,district,0.1523971304674866
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_42.pkl,42,700,10,state,district,0.1620943319265744
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_456.pkl,456,700,10,state,district,0.05990627359222944
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_5678.pkl,5678,700,10,state,district,0.1561260868714891
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_789.pkl,789,700,10,state,district,0.10160898638530247
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_9101.pkl,9101,700,10,state,district,0.14415468650280838
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1.pkl,1,800,10,state,district,-0.2728201982201539
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1213.pkl,1213,800,10,state,district,-0.269450087004516
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_123.pkl,123,800,10,state,district,-1.6289910848270592
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1234.pkl,1234,800,10,state,district,0.18532051909756642
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1415.pkl,1415,800,10,state,district,0.18625348617181392
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_42.pkl,42,800,10,state,district,-1.465984305174088
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_456.pkl,456,800,10,state,district,-0.03335807067323593
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_5678.pkl,5678,800,10,state,district,0.1784756137382223
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_789.pkl,789,800,10,state,district,-0.02763357473136585
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_9101.pkl,9101,800,10,state,district,0.16349496089432813
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1.pkl,1,900,10,state,district,0.07708838564587728
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1213.pkl,1213,900,10,state,district,0.02328957974041257
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_123.pkl,123,900,10,state,district,0.06335218337179671
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1234.pkl,1234,900,10,state,district,0.24266004667922192
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1415.pkl,1415,900,10,state,district,0.21246341309227046
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_42.pkl,42,900,10,state,district,-1.4914201097237942
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_456.pkl,456,900,10,state,district,-0.7589930024047566
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_5678.pkl,5678,900,10,state,district,0.20558331358037485
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_789.pkl,789,900,10,state,district,0.03900913309167675
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_9101.pkl,9101,900,10,state,district,0.16191282770976023
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1.pkl,1,1000,25,state,district,0.007790258711215303
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1213.pkl,1213,1000,25,state,district,0.08232810078287967
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_123.pkl,123,1000,25,state,district,-0.6514927951417078
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1234.pkl,1234,1000,25,state,district,0.12112278468802096
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1415.pkl,1415,1000,25,state,district,-0.3493741944765847
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_42.pkl,42,1000,25,state,district,0.09547269679374115
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_456.pkl,456,1000,25,state,district,-0.32967189246826645
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_5678.pkl,5678,1000,25,state,district,0.14080407089208247
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_789.pkl,789,1000,25,state,district,0.022126840126591385
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_9101.pkl,9101,1000,25,state,district,0.15085061777943454
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1.pkl,1,100,25,state,district,-0.242975169529142
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1213.pkl,1213,100,25,state,district,-16.75643315505284
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_123.pkl,123,100,25,state,district,-40.08984668422067
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1234.pkl,1234,100,25,state,district,-1.5164518794173647
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1415.pkl,1415,100,25,state,district,-3.844475330028465
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_42.pkl,42,100,25,state,district,-1.9111777236706118
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_456.pkl,456,100,25,state,district,-69.91120335359281
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_5678.pkl,5678,100,25,state,district,-43.07437932138223
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_789.pkl,789,100,25,state,district,-3.3049064515948547
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_9101.pkl,9101,100,25,state,district,-0.2323121229692635
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1.pkl,1,200,25,state,district,-1.0807735055463388
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1213.pkl,1213,200,25,state,district,-0.9066321327749802
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_123.pkl,123,200,25,state,district,-0.5775080398538261
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1234.pkl,1234,200,25,state,district,-0.5310001535341207
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1415.pkl,1415,200,25,state,district,-2.4412230764265064
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_42.pkl,42,200,25,state,district,-0.30944538224573237
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_456.pkl,456,200,25,state,district,-20.304075869364084
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_5678.pkl,5678,200,25,state,district,-64.29745049597928
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_789.pkl,789,200,25,state,district,-0.5362053105045601
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_42.pkl,42,600,10,state,district,0.12876227182126765
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_456.pkl,456,600,10,state,district,0.048679793822100526
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_5678.pkl,5678,600,10,state,district,-0.6486625839079845
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_789.pkl,789,600,10,state,district,0.05137221593306218
IDs_state_strata_district_clusters_10_points_per_cluster_600_size_seed_9101.pkl,9101,600,10,state,district,0.13436849631811898
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1.pkl,1,700,10,state,district,-0.3449096466885795
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1213.pkl,1213,700,10,state,district,-0.01521060978201505
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_123.pkl,123,700,10,state,district,0.09547600902496134
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1234.pkl,1234,700,10,state,district,0.16119471911777872
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_1415.pkl,1415,700,10,state,district,0.1523971304674866
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_42.pkl,42,700,10,state,district,0.1620943319265744
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_456.pkl,456,700,10,state,district,0.05990627359222944
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_5678.pkl,5678,700,10,state,district,0.1561260868714891
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_789.pkl,789,700,10,state,district,0.10160898638530247
IDs_state_strata_district_clusters_10_points_per_cluster_700_size_seed_9101.pkl,9101,700,10,state,district,0.14415468650280838
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1.pkl,1,800,10,state,district,-0.2728201982201539
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1213.pkl,1213,800,10,state,district,-0.269450087004516
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_123.pkl,123,800,10,state,district,-1.6289910848270592
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1234.pkl,1234,800,10,state,district,0.18532051909756642
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_1415.pkl,1415,800,10,state,district,0.18625348617181392
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_42.pkl,42,800,10,state,district,-1.465984305174088
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_456.pkl,456,800,10,state,district,-0.03335807067323593
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_5678.pkl,5678,800,10,state,district,0.1784756137382223
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_789.pkl,789,800,10,state,district,-0.02763357473136585
IDs_state_strata_district_clusters_10_points_per_cluster_800_size_seed_9101.pkl,9101,800,10,state,district,0.16349496089432813
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1.pkl,1,900,10,state,district,0.07708838564587728
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1213.pkl,1213,900,10,state,district,0.02328957974041257
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_123.pkl,123,900,10,state,district,0.06335218337179671
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1234.pkl,1234,900,10,state,district,0.24266004667922192
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_1415.pkl,1415,900,10,state,district,0.21246341309227046
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_42.pkl,42,900,10,state,district,-1.4914201097237942
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_456.pkl,456,900,10,state,district,-0.7589930024047566
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_5678.pkl,5678,900,10,state,district,0.20558331358037485
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_789.pkl,789,900,10,state,district,0.03900913309167675
IDs_state_strata_district_clusters_10_points_per_cluster_900_size_seed_9101.pkl,9101,900,10,state,district,0.16191282770976023
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1.pkl,1,1000,25,state,district,0.007790258711215303
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1213.pkl,1213,1000,25,state,district,0.08232810078287967
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_123.pkl,123,1000,25,state,district,-0.6514927951417078
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1234.pkl,1234,1000,25,state,district,0.12112278468802096
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_1415.pkl,1415,1000,25,state,district,-0.3493741944765847
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_42.pkl,42,1000,25,state,district,0.09547269679374115
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_456.pkl,456,1000,25,state,district,-0.32967189246826645
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_5678.pkl,5678,1000,25,state,district,0.14080407089208247
