sample_region_canton_25ppc_1000_size_seed_5678.pkl,5678,995,1000,25ppc,1000,-0.07527239167701194
sample_region_canton_25ppc_1000_size_seed_789.pkl,789,987,1000,25ppc,1000,-0.6105542310451861
sample_region_canton_25ppc_1000_size_seed_9101.pkl,9101,985,1000,25ppc,1000,-0.05177839528983319
sample_region_canton_25ppc_500_size_seed_1.pkl,1,497,500,25ppc,500,-0.041041273125599353
sample_region_canton_25ppc_500_size_seed_1213.pkl,1213,486,500,25ppc,500,-0.06037067632459414
sample_region_canton_25ppc_500_size_seed_123.pkl,123,486,500,25ppc,500,-1.8333569202984674
sample_region_canton_25ppc_500_size_seed_1234.pkl,1234,494,500,25ppc,500,-0.47028264472269954
sample_region_canton_25ppc_500_size_seed_1415.pkl,1415,493,500,25ppc,500,-0.04200553799949058
sample_region_canton_25ppc_500_size_seed_42.pkl,42,488,500,25ppc,500,-0.2806783383089093
sample_region_canton_25ppc_500_size_seed_456.pkl,456,486,500,25ppc,500,-0.05197834937315049
sample_region_canton_25ppc_500_size_seed_5678.pkl,5678,492,500,25ppc,500,-0.19761519804047634
sample_region_canton_25ppc_500_size_seed_789.pkl,789,481,500,25ppc,500,-0.27734618227735663
sample_region_canton_25ppc_500_size_seed_9101.pkl,9101,497,500,25ppc,500,-0.07064625271868752
sample_region_canton_25ppc_600_size_seed_1.pkl,1,585,600,25ppc,600,-0.01377048876496767
sample_region_canton_25ppc_600_size_seed_1213.pkl,1213,599,600,25ppc,600,-0.02574369896152917
sample_region_canton_25ppc_600_size_seed_123.pkl,123,586,600,25ppc,600,-0.27046965771644893
sample_region_canton_25ppc_600_size_seed_1234.pkl,1234,576,600,25ppc,600,-0.3470431855957401
sample_region_canton_25ppc_600_size_seed_1415.pkl,1415,598,600,25ppc,600,-0.056076477992232476
sample_region_canton_25ppc_600_size_seed_42.pkl,42,586,600,25ppc,600,-0.5904692460934555
sample_region_canton_25ppc_600_size_seed_456.pkl,456,596,600,25ppc,600,-0.05556176958038961
sample_region_canton_25ppc_600_size_seed_5678.pkl,5678,592,600,25ppc,600,-0.06621463673495143
sample_region_canton_25ppc_600_size_seed_789.pkl,789,581,600,25ppc,600,-0.1096926883671192
sample_region_canton_25ppc_600_size_seed_9101.pkl,9101,587,600,25ppc,600,-0.09456756892647777
sample_region_canton_25ppc_700_size_seed_1.pkl,1,693,700,25ppc,700,-0.04011552431988541
sample_region_canton_25ppc_700_size_seed_1213.pkl,1213,684,700,25ppc,700,-0.029423627355796622
sample_region_canton_25ppc_700_size_seed_123.pkl,123,693,700,25ppc,700,-0.05760806320710343
sample_region_canton_25ppc_700_size_seed_1234.pkl,1234,689,700,25ppc,700,-0.4148125910480618
sample_region_canton_25ppc_700_size_seed_1415.pkl,1415,676,700,25ppc,700,-0.04340763873067632
sample_region_canton_25ppc_700_size_seed_42.pkl,42,686,700,25ppc,700,-0.4219134842137622
sample_region_canton_25ppc_700_size_seed_456.pkl,456,696,700,25ppc,700,-0.10468467816948435
sample_region_canton_25ppc_700_size_seed_5678.pkl,5678,687,700,25ppc,700,-0.1071511105761207
sample_region_canton_25ppc_700_size_seed_789.pkl,789,685,700,25ppc,700,-0.12642751129313967
sample_region_canton_25ppc_700_size_seed_9101.pkl,9101,685,700,25ppc,700,-0.09204381665913797
sample_region_canton_25ppc_800_size_seed_1.pkl,1,792,800,25ppc,800,-0.012214234076035835
sample_region_canton_25ppc_800_size_seed_1213.pkl,1213,782,800,25ppc,800,-0.011815855373488171
sample_region_canton_25ppc_800_size_seed_123.pkl,123,776,800,25ppc,800,-1.5316617820964766
sample_region_canton_25ppc_800_size_seed_1234.pkl,1234,799,800,25ppc,800,-0.37098963127333806
sample_region_canton_25ppc_800_size_seed_1415.pkl,1415,784,800,25ppc,800,-0.2264605320007982
sample_region_canton_25ppc_800_size_seed_42.pkl,42,791,800,25ppc,800,-0.32443898125790227
sample_region_canton_25ppc_800_size_seed_456.pkl,456,788,800,25ppc,800,-0.10797919721124516
sample_region_canton_25ppc_800_size_seed_5678.pkl,5678,791,800,25ppc,800,-0.1007643869961965
sample_region_canton_25ppc_800_size_seed_789.pkl,789,782,800,25ppc,800,-0.4770909140583002
sample_region_canton_25ppc_800_size_seed_9101.pkl,9101,791,800,25ppc,800,-0.020942275768941032
sample_region_canton_25ppc_900_size_seed_1.pkl,1,892,900,25ppc,900,-0.2716820385323946
sample_region_canton_25ppc_900_size_seed_1213.pkl,1213,897,900,25ppc,900,-0.015121649544146631
sample_region_canton_25ppc_900_size_seed_123.pkl,123,880,900,25ppc,900,-0.8359597676460391
sample_region_canton_25ppc_900_size_seed_1234.pkl,1234,895,900,25ppc,900,-0.3608036697651176
sample_region_canton_25ppc_900_size_seed_1415.pkl,1415,900,900,25ppc,900,-0.1791230884494075
sample_region_canton_25ppc_900_size_seed_42.pkl,42,891,900,25ppc,900,-0.41974454567266495
sample_region_canton_25ppc_900_size_seed_456.pkl,456,884,900,25ppc,900,-0.08759720079727429
sample_region_canton_25ppc_900_size_seed_5678.pkl,5678,886,900,25ppc,900,-0.9752839339814854
sample_region_canton_25ppc_900_size_seed_789.pkl,789,895,900,25ppc,900,-0.14563777159826774
sample_region_canton_25ppc_900_size_seed_9101.pkl,9101,878,900,25ppc,900,-0.043407101169945284
sample_region_canton_25ppc_1000_size_seed_1.pkl,1,984,1000,25ppc,1000,-0.025960604052337022
sample_region_canton_25ppc_1000_size_seed_1213.pkl,1213,987,1000,25ppc,1000,0.02302839836552195
sample_region_canton_25ppc_1000_size_seed_123.pkl,123,985,1000,25ppc,1000,0.028958500218894123
sample_region_canton_25ppc_1000_size_seed_1234.pkl,1234,963,1000,25ppc,1000,-0.18484524729705032
sample_region_canton_25ppc_1000_size_seed_1415.pkl,1415,988,1000,25ppc,1000,0.007690981736619196
sample_region_canton_25ppc_1000_size_seed_42.pkl,42,973,1000,25ppc,1000,-0.0013602724353676265
sample_region_canton_25ppc_1000_size_seed_456.pkl,456,992,1000,25ppc,1000,0.009693363716257286
sample_region_canton_25ppc_1000_size_seed_5678.pkl,5678,978,1000,25ppc,1000,-0.05491608731234443
sample_region_canton_25ppc_1000_size_seed_789.pkl,789,990,1000,25ppc,1000,-0.03518201845378921
sample_region_canton_25ppc_1000_size_seed_9101.pkl,9101,997,1000,25ppc,1000,-0.020022556963555704
sample_region_canton_25ppc_500_size_seed_1.pkl,1,498,500,25ppc,500,-0.06037954197926232
sample_region_canton_25ppc_500_size_seed_1213.pkl,1213,498,500,25ppc,500,-0.025840947024168726
sample_region_canton_25ppc_500_size_seed_123.pkl,123,488,500,25ppc,500,-0.05519793360684533
sample_region_canton_25ppc_500_size_seed_1234.pkl,1234,471,500,25ppc,500,-0.15739748266511056
sample_region_canton_25ppc_500_size_seed_1415.pkl,1415,500,500,25ppc,500,-0.1523333400758078
sample_region_canton_25ppc_500_size_seed_42.pkl,42,474,500,25ppc,500,-0.7203183350261899
sample_region_canton_25ppc_500_size_seed_456.pkl,456,464,500,25ppc,500,-0.022118608826401376
sample_region_canton_25ppc_500_size_seed_5678.pkl,5678,491,500,25ppc,500,-0.07107401075767283
sample_region_canton_25ppc_500_size_seed_789.pkl,789,500,500,25ppc,500,-0.07254059398082258
sample_region_canton_25ppc_500_size_seed_9101.pkl,9101,500,500,25ppc,500,-0.0504909163559375
sample_region_canton_25ppc_600_size_seed_1.pkl,1,573,600,25ppc,600,-0.034464972325952026
sample_region_canton_25ppc_600_size_seed_1213.pkl,1213,588,600,25ppc,600,0.00483428314925205
sample_region_canton_25ppc_600_size_seed_123.pkl,123,578,600,25ppc,600,-0.21285497978675294
sample_region_canton_25ppc_600_size_seed_1234.pkl,1234,571,600,25ppc,600,-0.005248078120522859
sample_region_canton_25ppc_600_size_seed_1415.pkl,1415,574,600,25ppc,600,-0.16995499914943624
sample_region_canton_25ppc_600_size_seed_42.pkl,42,574,600,25ppc,600,-0.5847736915905029
sample_region_canton_25ppc_600_size_seed_456.pkl,456,572,600,25ppc,600,-0.001321480567983313
sample_region_canton_25ppc_600_size_seed_5678.pkl,5678,566,600,25ppc,600,-0.02017403571197729
sample_region_canton_25ppc_600_size_seed_789.pkl,789,575,600,25ppc,600,-0.07858542706618876
sample_region_canton_25ppc_600_size_seed_9101.pkl,9101,575,600,25ppc,600,-0.07047221230223366
sample_region_canton_25ppc_700_size_seed_1.pkl,1,673,700,25ppc,700,-0.03996133007831748
sample_region_canton_25ppc_700_size_seed_1213.pkl,1213,663,700,25ppc,700,0.012401052839711046
sample_region_canton_25ppc_700_size_seed_123.pkl,123,678,700,25ppc,700,-0.028853751057506205
sample_region_canton_25ppc_700_size_seed_1234.pkl,1234,691,700,25ppc,700,-0.09130724381834243
sample_region_canton_25ppc_700_size_seed_1415.pkl,1415,687,700,25ppc,700,-0.02010303093721677
sample_region_canton_25ppc_700_size_seed_42.pkl,42,687,700,25ppc,700,-0.4092518925045159
sample_region_canton_25ppc_700_size_seed_456.pkl,456,672,700,25ppc,700,0.018354091540607853
sample_region_canton_25ppc_700_size_seed_5678.pkl,5678,678,700,25ppc,700,0.003630221306038628
sample_region_canton_25ppc_700_size_seed_789.pkl,789,675,700,25ppc,700,-0.07967737657425422
sample_region_canton_25ppc_700_size_seed_9101.pkl,9101,675,700,25ppc,700,-0.05602003188328486
sample_region_canton_25ppc_800_size_seed_1.pkl,1,773,800,25ppc,800,-0.036399070557643354
sample_region_canton_25ppc_800_size_seed_1213.pkl,1213,788,800,25ppc,800,0.02457937464000881
sample_region_canton_25ppc_800_size_seed_123.pkl,123,773,800,25ppc,800,-0.02722233271636787
sample_region_canton_25ppc_800_size_seed_1234.pkl,1234,763,800,25ppc,800,-0.07746000304483447
sample_region_canton_25ppc_800_size_seed_1415.pkl,1415,774,800,25ppc,800,-0.02289361367033571
sample_region_canton_25ppc_800_size_seed_42.pkl,42,785,800,25ppc,800,-0.01579545438177643
sample_region_canton_25ppc_800_size_seed_456.pkl,456,797,800,25ppc,800,0.017769612417762204
sample_region_canton_25ppc_800_size_seed_5678.pkl,5678,778,800,25ppc,800,0.007842148950130468
sample_region_canton_25ppc_800_size_seed_789.pkl,789,773,800,25ppc,800,-0.04853736397928565
sample_region_canton_25ppc_800_size_seed_9101.pkl,9101,775,800,25ppc,800,-0.06965211985944642
sample_region_canton_25ppc_900_size_seed_1.pkl,1,873,900,25ppc,900,-0.021442599595219658
sample_region_canton_25ppc_900_size_seed_1213.pkl,1213,863,900,25ppc,900,0.03301457733928537
sample_region_canton_25ppc_900_size_seed_123.pkl,123,873,900,25ppc,900,0.010551882178217897
sample_region_canton_25ppc_900_size_seed_1234.pkl,1234,888,900,25ppc,900,-0.2327587334314034
sample_region_canton_25ppc_900_size_seed_1415.pkl,1415,865,900,25ppc,900,-0.010043227839274138
sample_region_canton_25ppc_900_size_seed_42.pkl,42,860,900,25ppc,900,-0.01628088930365945
sample_region_canton_25ppc_900_size_seed_456.pkl,456,872,900,25ppc,900,0.01914705650122761
sample_region_canton_25ppc_900_size_seed_5678.pkl,5678,878,900,25ppc,900,-0.06401074238765414
sample_region_canton_25ppc_900_size_seed_789.pkl,789,873,900,25ppc,900,-0.09263112964851072
sample_region_canton_25ppc_900_size_seed_9101.pkl,9101,872,900,25ppc,900,-0.061478917583620785
sample_region_canton_10ppc_500_size_seed_1.pkl,1,493,500,10ppc,500,-0.03921022023246157
sample_region_canton_10ppc_500_size_seed_1213.pkl,1213,496,500,10ppc,500,-0.014517512234456964
sample_region_canton_10ppc_500_size_seed_123.pkl,123,500,500,10ppc,500,-0.06304533490507458
sample_region_canton_10ppc_500_size_seed_1234.pkl,1234,494,500,10ppc,500,-0.061242795729450794
sample_region_canton_10ppc_500_size_seed_1415.pkl,1415,498,500,10ppc,500,-0.13518126755633286
sample_region_canton_10ppc_500_size_seed_42.pkl,42,495,500,10ppc,500,-0.08282776085728671
sample_region_canton_10ppc_500_size_seed_456.pkl,456,492,500,10ppc,500,-0.05374935267430092
sample_region_canton_10ppc_500_size_seed_5678.pkl,5678,491,500,10ppc,500,-0.0400969723168223
sample_region_canton_10ppc_500_size_seed_789.pkl,789,499,500,10ppc,500,-0.16269177146897795
sample_region_canton_10ppc_500_size_seed_9101.pkl,9101,492,500,10ppc,500,-0.06391574258807875
sample_region_canton_10ppc_600_size_seed_1.pkl,1,599,600,10ppc,600,-0.0257398759044698
sample_region_canton_10ppc_600_size_seed_1213.pkl,1213,594,600,10ppc,600,-0.022299916486037796
sample_region_canton_10ppc_600_size_seed_123.pkl,123,596,600,10ppc,600,-0.051796739206527276
sample_region_canton_10ppc_600_size_seed_1234.pkl,1234,592,600,10ppc,600,-0.02830351014087995
sample_region_canton_10ppc_600_size_seed_1415.pkl,1415,600,600,10ppc,600,-0.8100587149829734
sample_region_canton_10ppc_600_size_seed_42.pkl,42,595,600,10ppc,600,-0.05222764902670862
sample_region_canton_10ppc_600_size_seed_456.pkl,456,599,600,10ppc,600,-0.0426532346312225
sample_region_canton_10ppc_600_size_seed_5678.pkl,5678,593,600,10ppc,600,-0.023453515900587973
sample_region_canton_10ppc_600_size_seed_789.pkl,789,599,600,10ppc,600,-0.14891928497289864
sample_region_canton_10ppc_600_size_seed_9101.pkl,9101,594,600,10ppc,600,-0.6011802793001573
sample_region_canton_10ppc_700_size_seed_1.pkl,1,697,700,10ppc,700,-0.006807532253563897
sample_region_canton_10ppc_700_size_seed_1213.pkl,1213,698,700,10ppc,700,-0.02112754396226002
sample_region_canton_10ppc_700_size_seed_123.pkl,123,697,700,10ppc,700,-0.06538158979164921
sample_region_canton_10ppc_700_size_seed_1234.pkl,1234,691,700,10ppc,700,-0.012769983712072275
sample_region_canton_10ppc_700_size_seed_1415.pkl,1415,700,700,10ppc,700,-0.1872252770432059
sample_region_canton_10ppc_700_size_seed_42.pkl,42,694,700,10ppc,700,-0.06456289507488067
sample_region_canton_10ppc_700_size_seed_456.pkl,456,700,700,10ppc,700,0.008280163670722263
sample_region_canton_10ppc_700_size_seed_5678.pkl,5678,695,700,10ppc,700,-0.013905593765856317
sample_region_canton_10ppc_700_size_seed_789.pkl,789,693,700,10ppc,700,-0.18993343553444797
sample_region_canton_10ppc_700_size_seed_9101.pkl,9101,699,700,10ppc,700,0.008205958286869985
sample_region_canton_10ppc_800_size_seed_1.pkl,1,771,800,10ppc,800,-0.2380913139830536
sample_region_canton_10ppc_800_size_seed_1213.pkl,1213,771,800,10ppc,800,-0.393525582431115
sample_region_canton_10ppc_800_size_seed_123.pkl,123,771,800,10ppc,800,-0.142948493069309
sample_region_canton_10ppc_800_size_seed_1234.pkl,1234,771,800,10ppc,800,-0.10150203967759741
sample_region_canton_10ppc_800_size_seed_1415.pkl,1415,771,800,10ppc,800,-0.15374910696485689
sample_region_canton_10ppc_800_size_seed_42.pkl,42,771,800,10ppc,800,-0.1600436102440561
sample_region_canton_10ppc_800_size_seed_456.pkl,456,771,800,10ppc,800,-0.021968246821827186
sample_region_canton_10ppc_800_size_seed_5678.pkl,5678,771,800,10ppc,800,-0.03955603389372797
sample_region_canton_10ppc_800_size_seed_789.pkl,789,771,800,10ppc,800,-0.6221368777053973
sample_region_canton_10ppc_800_size_seed_9101.pkl,9101,771,800,10ppc,800,-0.04698570210999087
sample_region_canton_25ppc_1000_size_seed_1.pkl,1,982,1000,25ppc,1000,-0.010505578901523593
sample_region_canton_25ppc_1000_size_seed_1213.pkl,1213,997,1000,25ppc,1000,-0.016157219324612226
sample_region_canton_25ppc_1000_size_seed_123.pkl,123,996,1000,25ppc,1000,-0.31046576444384755
sample_region_canton_25ppc_1000_size_seed_1234.pkl,1234,977,1000,25ppc,1000,-0.11729118495251223
sample_region_canton_25ppc_1000_size_seed_1415.pkl,1415,999,1000,25ppc,1000,-0.12451580176886168
sample_region_canton_25ppc_1000_size_seed_42.pkl,42,990,1000,25ppc,1000,-0.4322949766418176
sample_region_canton_25ppc_1000_size_seed_456.pkl,456,979,1000,25ppc,1000,-0.017186626201888933
sample_region_canton_25ppc_1000_size_seed_5678.pkl,5678,995,1000,25ppc,1000,-0.07527239167701194
sample_region_canton_25ppc_1000_size_seed_789.pkl,789,987,1000,25ppc,1000,-0.6105542310451861
sample_region_canton_25ppc_1000_size_seed_9101.pkl,9101,985,1000,25ppc,1000,-0.05177839528983319
sample_region_canton_25ppc_1100_size_seed_1.pkl,1,1100,1100,25ppc,1100,-0.23199947208715832
sample_region_canton_25ppc_1100_size_seed_1213.pkl,1213,1081,1100,25ppc,1100,-0.36220897664782736
sample_region_canton_25ppc_1100_size_seed_123.pkl,123,1093,1100,25ppc,1100,-0.04904607425347751
sample_region_canton_25ppc_1100_size_seed_1234.pkl,1234,1090,1100,25ppc,1100,-0.05978152471632736
sample_region_canton_25ppc_1100_size_seed_1415.pkl,1415,1099,1100,25ppc,1100,-0.01476739525504911
sample_region_canton_25ppc_1100_size_seed_42.pkl,42,1080,1100,25ppc,1100,-0.37619215939747663
sample_region_canton_25ppc_1100_size_seed_456.pkl,456,1086,1100,25ppc,1100,-0.05878207847758232
sample_region_canton_25ppc_1100_size_seed_5678.pkl,5678,1079,1100,25ppc,1100,-0.40648896784323085
sample_region_canton_25ppc_1100_size_seed_789.pkl,789,1095,1100,25ppc,1100,-0.16617852375370634
sample_region_canton_25ppc_1100_size_seed_9101.pkl,9101,1100,1100,25ppc,1100,-0.07120516277877686
sample_region_canton_25ppc_1200_size_seed_1.pkl,1,1198,1200,25ppc,1200,-0.2513557387408645
sample_region_canton_25ppc_1200_size_seed_1213.pkl,1213,1198,1200,25ppc,1200,-0.27405417444820257
sample_region_canton_25ppc_1200_size_seed_123.pkl,123,1193,1200,25ppc,1200,-0.27314066764557143
sample_region_canton_25ppc_1200_size_seed_1234.pkl,1234,1186,1200,25ppc,1200,-0.37417429410196323
sample_region_canton_25ppc_1200_size_seed_1415.pkl,1415,1184,1200,25ppc,1200,-7.900488057661136
sample_region_canton_25ppc_1200_size_seed_42.pkl,42,1199,1200,25ppc,1200,-0.30251031758378977
sample_region_canton_25ppc_1200_size_seed_456.pkl,456,1183,1200,25ppc,1200,-0.14268011477299125
sample_region_canton_25ppc_1200_size_seed_5678.pkl,5678,1192,1200,25ppc,1200,-0.44459804138248504
sample_region_canton_25ppc_1200_size_seed_789.pkl,789,1195,1200,25ppc,1200,-0.47177045032345033
sample_region_canton_25ppc_1200_size_seed_9101.pkl,9101,1176,1200,25ppc,1200,-0.06433644665899307
sample_region_canton_25ppc_1300_size_seed_1.pkl,1,1296,1300,25ppc,1300,-0.2545503353977454
sample_region_canton_25ppc_1300_size_seed_1213.pkl,1213,1299,1300,25ppc,1300,-0.4608525996324664
sample_region_canton_25ppc_1300_size_seed_123.pkl,123,1294,1300,25ppc,1300,-0.18292623958974263
sample_region_canton_25ppc_1300_size_seed_1234.pkl,1234,1289,1300,25ppc,1300,-0.447800221870327
sample_region_canton_25ppc_1300_size_seed_1415.pkl,1415,1287,1300,25ppc,1300,-1.0617738023453094
sample_region_canton_25ppc_1300_size_seed_42.pkl,42,1298,1300,25ppc,1300,-0.5111722464425574
sample_region_canton_25ppc_1300_size_seed_456.pkl,456,1287,1300,25ppc,1300,-0.06405313265523338
sample_region_canton_25ppc_1300_size_seed_5678.pkl,5678,1293,1300,25ppc,1300,-0.5352174875306024
sample_region_canton_25ppc_1300_size_seed_789.pkl,789,1284,1300,25ppc,1300,-0.5012098380224519
sample_region_canton_25ppc_1300_size_seed_9101.pkl,9101,1299,1300,25ppc,1300,-0.3094072207138332
sample_region_canton_25ppc_1400_size_seed_1.pkl,1,1400,1400,25ppc,1400,-0.21551436102260757
sample_region_canton_25ppc_1400_size_seed_1213.pkl,1213,1389,1400,25ppc,1400,-0.5542029616757187
sample_region_canton_25ppc_1400_size_seed_123.pkl,123,1378,1400,25ppc,1400,-0.06941365191128224
sample_region_canton_25ppc_1400_size_seed_1234.pkl,1234,1393,1400,25ppc,1400,-0.5194335652325974
sample_region_canton_25ppc_1400_size_seed_1415.pkl,1415,1395,1400,25ppc,1400,-6.60114662434429
sample_region_canton_25ppc_1400_size_seed_42.pkl,42,1380,1400,25ppc,1400,-0.5768563573021868
sample_region_canton_25ppc_1400_size_seed_456.pkl,456,1391,1400,25ppc,1400,-0.21275819990496947
sample_region_canton_25ppc_1400_size_seed_5678.pkl,5678,1396,1400,25ppc,1400,-0.533638808776546
sample_region_canton_25ppc_1400_size_seed_789.pkl,789,1392,1400,25ppc,1400,-0.6322436883384608
sample_region_canton_25ppc_1400_size_seed_9101.pkl,9101,1399,1400,25ppc,1400,-0.0451120159213112
sample_region_canton_25ppc_1500_size_seed_1.pkl,1,1496,1500,25ppc,1500,-0.28219759578870485
sample_region_canton_25ppc_1500_size_seed_1213.pkl,1213,1499,1500,25ppc,1500,-0.37196526125951523
sample_region_canton_25ppc_1500_size_seed_123.pkl,123,1479,1500,25ppc,1500,-0.4011788554169138
sample_region_canton_25ppc_1500_size_seed_1234.pkl,1234,1491,1500,25ppc,1500,-0.6809153501957965
sample_region_canton_25ppc_1500_size_seed_1415.pkl,1415,1500,1500,25ppc,1500,-0.7897345536271623
sample_region_canton_25ppc_1500_size_seed_42.pkl,42,1496,1500,25ppc,1500,-0.39800561972266246
sample_region_canton_25ppc_1500_size_seed_456.pkl,456,1492,1500,25ppc,1500,-0.2700219113352331
sample_region_canton_25ppc_1500_size_seed_5678.pkl,5678,1496,1500,25ppc,1500,-0.46729283016943346
sample_region_canton_25ppc_1500_size_seed_789.pkl,789,1498,1500,25ppc,1500,-0.5320457291399101
sample_region_canton_25ppc_1500_size_seed_9101.pkl,9101,1479,1500,25ppc,1500,-0.045008329470520136
sample_region_canton_25ppc_500_size_seed_1.pkl,1,497,500,25ppc,500,-0.041041273125599353
sample_region_canton_25ppc_500_size_seed_1213.pkl,1213,486,500,25ppc,500,-0.06037067632459414
sample_region_canton_25ppc_500_size_seed_123.pkl,123,486,500,25ppc,500,-1.8333569202984674
sample_region_canton_25ppc_500_size_seed_1234.pkl,1234,494,500,25ppc,500,-0.47028264472269954
sample_region_canton_25ppc_500_size_seed_1415.pkl,1415,493,500,25ppc,500,-0.04200553799949058
sample_region_canton_25ppc_500_size_seed_42.pkl,42,488,500,25ppc,500,-0.2806783383089093
sample_region_canton_25ppc_500_size_seed_456.pkl,456,486,500,25ppc,500,-0.05197834937315049
sample_region_canton_25ppc_500_size_seed_5678.pkl,5678,492,500,25ppc,500,-0.19761519804047634
sample_region_canton_25ppc_500_size_seed_789.pkl,789,481,500,25ppc,500,-0.27734618227735663
sample_region_canton_25ppc_500_size_seed_9101.pkl,9101,497,500,25ppc,500,-0.07064625271868752
sample_region_canton_25ppc_600_size_seed_1.pkl,1,585,600,25ppc,600,-0.01377048876496767
sample_region_canton_25ppc_600_size_seed_1213.pkl,1213,599,600,25ppc,600,-0.02574369896152917
sample_region_canton_25ppc_600_size_seed_123.pkl,123,586,600,25ppc,600,-0.27046965771644893
sample_region_canton_25ppc_600_size_seed_1234.pkl,1234,576,600,25ppc,600,-0.3470431855957401
