filename,seed,sample_size,points_per_cluster,strata,cluster,r2
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1213.pkl,1213,300,2,state,district,-0.2519855462126352
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_123.pkl,123,300,2,state,district,-0.2783791743846746
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1234.pkl,1234,300,2,state,district,0.0850070264208802
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1415.pkl,1415,300,2,state,district,0.1357273710445423
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_42.pkl,42,300,2,state,district,0.0430905351331575
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_456.pkl,456,300,2,state,district,0.0480785097513134
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_5678.pkl,5678,300,2,state,district,0.0766688159868526
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_789.pkl,789,300,2,state,district,-0.3004803331676413
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_9101.pkl,9101,300,2,state,district,-0.0318164301179411
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1.pkl,1,300,2,state,district,0.106178685766061
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1213.pkl,1213,300,2,state,district,-0.2519855462126352
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_123.pkl,123,300,2,state,district,-0.2783791743846746
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1234.pkl,1234,300,2,state,district,0.0850070264208802
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1415.pkl,1415,300,2,state,district,0.1357273710445423
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_42.pkl,42,300,2,state,district,0.0430905351331575
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_456.pkl,456,300,2,state,district,0.0480785097513134
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_5678.pkl,5678,300,2,state,district,0.0766688159868526
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_789.pkl,789,300,2,state,district,-0.3004803331676413
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_9101.pkl,9101,300,2,state,district,-0.0318164301179411
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1.pkl,1,300,5,state,district,0.0563440999390074
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1213.pkl,1213,300,5,state,district,-1.3928666470838316
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_123.pkl,123,300,5,state,district,0.0543432818767329
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1234.pkl,1234,300,5,state,district,0.0558325022515587
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1415.pkl,1415,300,5,state,district,-0.370725762440671
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_42.pkl,42,300,5,state,district,0.0348117965354243
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_456.pkl,456,300,5,state,district,-0.0687845329288872
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_5678.pkl,5678,300,5,state,district,-0.0022006955625468
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_789.pkl,789,300,5,state,district,0.0153037845617235
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_9101.pkl,9101,300,5,state,district,0.0988701155687213
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1.pkl,1,300,5,state,district,0.0563440999390074
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1213.pkl,1213,300,5,state,district,-1.3928666470838316
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_123.pkl,123,300,5,state,district,0.0543432818767329
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1234.pkl,1234,300,5,state,district,0.0558325022515587
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_1415.pkl,1415,300,5,state,district,-0.370725762440671
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_42.pkl,42,300,5,state,district,0.0348117965354243
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_456.pkl,456,300,5,state,district,-0.0687845329288872
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_5678.pkl,5678,300,5,state,district,-0.0022006955625468
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_789.pkl,789,300,5,state,district,0.0153037845617235
IDs_state_strata_district_clusters_5_points_per_cluster_300_size_seed_9101.pkl,9101,300,5,state,district,0.0988701155687213
