filename,seed,sample_size,points_per_cluster,strata,cluster,r2
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_1415.pkl,1415,900,5,state,district,0.2302457849390135
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_42.pkl,42,900,5,state,district,-0.0577531558442732
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_456.pkl,456,900,5,state,district,0.2035441331855029
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_5678.pkl,5678,900,5,state,district,0.1982934410392961
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_789.pkl,789,900,5,state,district,0.2482277646137404
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_9101.pkl,9101,900,5,state,district,-0.0126146838687255
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_123.pkl,123,900,5,state,district,-0.928293031873521
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_1234.pkl,1234,900,5,state,district,0.2372498843343297
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_1415.pkl,1415,900,5,state,district,0.2302457849390135
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_42.pkl,42,900,5,state,district,-0.0577531558442732
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_456.pkl,456,900,5,state,district,0.2035441331855029
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_5678.pkl,5678,900,5,state,district,0.1982934410392961
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_789.pkl,789,900,5,state,district,0.2482277646137404
IDs_state_strata_district_clusters_5_points_per_cluster_900_size_seed_9101.pkl,9101,900,5,state,district,-0.0126146838687255
