filename,seed,sample_size,points_per_cluster,strata,cluster,r2
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1.pkl,1,600,25,state,district,-0.0094173693828281
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1213.pkl,1213,600,25,state,district,0.0428856484455738
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_123.pkl,123,600,25,state,district,-0.0896491472373861
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1234.pkl,1234,600,25,state,district,-0.2246174700352583
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1415.pkl,1415,600,25,state,district,-1.0879795686987443
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_42.pkl,42,600,25,state,district,-1.1820904559880714
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_456.pkl,456,600,25,state,district,-0.0120533179852184
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_5678.pkl,5678,600,25,state,district,-1.7680829441866883
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_789.pkl,789,600,25,state,district,-0.1284779201542609
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_9101.pkl,9101,600,25,state,district,0.0582824545403661
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1.pkl,1,600,2,state,district,0.197173741685025
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1213.pkl,1213,600,2,state,district,0.0605529559919805
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_123.pkl,123,600,2,state,district,0.039473978855071
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1234.pkl,1234,600,2,state,district,-0.0730420021629989
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1415.pkl,1415,600,2,state,district,0.2002353227251264
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_42.pkl,42,600,2,state,district,-0.0626108873374271
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_456.pkl,456,600,2,state,district,0.1161159206671799
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_5678.pkl,5678,600,2,state,district,0.1191596283506999
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_789.pkl,789,600,2,state,district,0.1121343647950765
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_9101.pkl,9101,600,2,state,district,0.1099588177007635
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1.pkl,1,600,2,state,district,0.197173741685025
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1213.pkl,1213,600,2,state,district,0.0605529559919805
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_123.pkl,123,600,2,state,district,0.039473978855071
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1234.pkl,1234,600,2,state,district,-0.0730420021629989
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1415.pkl,1415,600,2,state,district,0.2002353227251264
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_42.pkl,42,600,2,state,district,-0.0626108873374271
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_456.pkl,456,600,2,state,district,0.1161159206671799
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_5678.pkl,5678,600,2,state,district,0.1191596283506999
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_789.pkl,789,600,2,state,district,0.1121343647950765
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_9101.pkl,9101,600,2,state,district,0.1099588177007635
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1.pkl,1,600,5,state,district,0.2047600595134736
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1213.pkl,1213,600,5,state,district,-1.3273262137297666
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_123.pkl,123,600,5,state,district,-0.2486470423037987
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1234.pkl,1234,600,5,state,district,0.1570178499445611
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1415.pkl,1415,600,5,state,district,0.1894672388168031
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_42.pkl,42,600,5,state,district,-0.2162738692915629
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_456.pkl,456,600,5,state,district,0.1308147553608794
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_5678.pkl,5678,600,5,state,district,0.0501263367063258
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_789.pkl,789,600,5,state,district,0.0640670363001894
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_9101.pkl,9101,600,5,state,district,-0.0927337280965834
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1.pkl,1,600,5,state,district,0.2047600595134736
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1213.pkl,1213,600,5,state,district,-1.3273262137297666
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_123.pkl,123,600,5,state,district,-0.2486470423037987
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1234.pkl,1234,600,5,state,district,0.1570178499445611
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_1415.pkl,1415,600,5,state,district,0.1894672388168031
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_42.pkl,42,600,5,state,district,-0.2162738692915629
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_456.pkl,456,600,5,state,district,0.1308147553608794
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_5678.pkl,5678,600,5,state,district,0.0501263367063258
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_789.pkl,789,600,5,state,district,0.0640670363001894
IDs_state_strata_district_clusters_5_points_per_cluster_600_size_seed_9101.pkl,9101,600,5,state,district,-0.0927337280965834
