filename,seed,sample_size,points_per_cluster,strata,cluster,r2
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1.pkl,1,100,25,state,district,-0.242975169529142
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1213.pkl,1213,100,25,state,district,-16.75643315505284
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_123.pkl,123,100,25,state,district,-40.08984668422067
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1234.pkl,1234,100,25,state,district,-1.5164518794173647
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1415.pkl,1415,100,25,state,district,-3.844475330028465
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_42.pkl,42,100,25,state,district,-1.911177723670612
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_456.pkl,456,100,25,state,district,-69.91120335359281
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_5678.pkl,5678,100,25,state,district,-43.07437932138223
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_789.pkl,789,100,25,state,district,-3.3049064515948547
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_9101.pkl,9101,100,25,state,district,-0.2323121229692635
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1.pkl,1,100,2,state,district,-0.0711392812629103
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1213.pkl,1213,100,2,state,district,0.0461411719435804
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_123.pkl,123,100,2,state,district,-0.1237391404768293
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1234.pkl,1234,100,2,state,district,0.0587641163547935
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1415.pkl,1415,100,2,state,district,0.0235953354844236
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_42.pkl,42,100,2,state,district,-1.2315844867215122
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_456.pkl,456,100,2,state,district,-0.3032141751783912
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_5678.pkl,5678,100,2,state,district,0.0787307275158005
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_789.pkl,789,100,2,state,district,0.051616546372928
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_9101.pkl,9101,100,2,state,district,-0.0066582915184922
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1.pkl,1,100,2,state,district,-0.0711392812629103
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1213.pkl,1213,100,2,state,district,0.0461411719435804
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_123.pkl,123,100,2,state,district,-0.1237391404768293
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1234.pkl,1234,100,2,state,district,0.0587641163547935
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1415.pkl,1415,100,2,state,district,0.0235953354844236
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_42.pkl,42,100,2,state,district,-1.2315844867215122
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_456.pkl,456,100,2,state,district,-0.3032141751783912
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_5678.pkl,5678,100,2,state,district,0.0787307275158005
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_789.pkl,789,100,2,state,district,0.051616546372928
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_9101.pkl,9101,100,2,state,district,-0.0066582915184922
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1.pkl,1,100,5,state,district,0.045876849143428
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1213.pkl,1213,100,5,state,district,-5.140997618596849
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_123.pkl,123,100,5,state,district,-0.6198279202695567
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1234.pkl,1234,100,5,state,district,-0.0313130890099815
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1415.pkl,1415,100,5,state,district,-0.0936182600483077
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_42.pkl,42,100,5,state,district,-0.6086264175096159
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_456.pkl,456,100,5,state,district,-2.658117768622251
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_5678.pkl,5678,100,5,state,district,0.0870405562884026
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_789.pkl,789,100,5,state,district,-0.0946166637795844
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_9101.pkl,9101,100,5,state,district,-0.0446129569895104
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1.pkl,1,100,5,state,district,0.045876849143428
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1213.pkl,1213,100,5,state,district,-5.140997618596849
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_123.pkl,123,100,5,state,district,-0.6198279202695567
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1234.pkl,1234,100,5,state,district,-0.0313130890099815
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_1415.pkl,1415,100,5,state,district,-0.0936182600483077
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_42.pkl,42,100,5,state,district,-0.6086264175096159
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_456.pkl,456,100,5,state,district,-2.658117768622251
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_5678.pkl,5678,100,5,state,district,0.0870405562884026
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_789.pkl,789,100,5,state,district,-0.0946166637795844
IDs_state_strata_district_clusters_5_points_per_cluster_100_size_seed_9101.pkl,9101,100,5,state,district,-0.0446129569895104
